X,Graphic Profile 1
547.639145458,-7.2984
548.137300656,-6.7691
548.635455853,-6.6531
549.133611051,-6.5353
549.631766249,-6.5702
550.129921445,-6.4967
550.628076643,-6.4762
551.12623184,-6.51489999999
551.624387037,-6.5034
552.122542235,-6.5031
552.620697432,-6.44839999999
553.11885263,-6.5074
553.617007828,-6.50320000001
554.115163025,-6.5434
554.61331822,-6.6897
555.11147342,-6.9093
555.609628615,-7.4106
556.107783815,-7.69500000001
556.605939012,-7.8021
557.104094208,-7.7669
557.602249407,-7.41190000001
558.100404603,-7.7303
558.5985598,-7.06540000001
559.096714998,-6.9856
559.594870195,-6.6728
560.093025392,-7.2338
560.591180589,-6.7861
561.089335787,-6.49589999999
561.587490984,-6.41989999999
562.085646182,-6.39690000001
562.583801378,-6.2944
563.081956577,-6.0966
563.580111774,-6.0551
564.078266971,-6.037
564.576422169,-6.0457
565.074577367,-6.0958
565.572732564,-6.1149
566.070887762,-6.1271
566.569042958,-6.17230000001
567.067198156,-6.1495
567.565353354,-6.1954
568.063508551,-6.1581
568.561663748,-6.1341
569.059818946,-6.1249
569.557974143,-6.11599999999
570.056129338,-6.167
570.554284537,-6.13099999999
571.052439736,-6.09819999999
571.550594933,-6.1532
572.04875013,-6.1977
572.546905326,-6.1335
573.045060526,-6.2464
573.543215721,-6.4209
574.041370917,-6.4828
574.539526115,-6.43670000001
575.037681314,-6.4503
575.53583651,-6.50629999999
576.033991708,-6.57249999999
576.532146906,-6.6646
577.030302103,-6.79549999999
577.5284573,-7.0027
578.026612497,-7.54210000001
578.524767695,-7.94960000001
579.022922892,-7.9834
579.521078089,-8.12480000001
580.019233287,-8.01609999999
580.517388485,-7.84510000001
581.015543682,-7.5529
581.51369888,-7.2727
582.011854076,-7.0931
582.510009274,-6.7561
583.008164472,-6.6303
583.506319669,-6.4896
584.004474867,-6.48940000001
584.502630065,-6.4031
585.000785262,-6.43060000001
585.498940457,-6.40640000001
585.997095656,-6.3316
586.495250854,-6.2907
586.993406051,-6.21709999999
587.491561248,-6.1979
587.989716444,-6.4276
588.487871644,-6.7583
588.986026839,-6.8815
589.484182036,-6.777
589.982337234,-6.64870000001
590.480492431,-6.768
590.980459336,-6.7356
591.480426238,-6.5074
591.980393144,-6.1881
592.480360046,-6.0496
592.980326949,-6.02
593.480293851,-5.9688
593.980260756,-5.9218
594.480227658,-6.00539999999
594.980194561,-5.9982
595.480161466,-6.0613
595.980128369,-6.1069
596.480095273,-6.1519
596.980062176,-6.16959999999
597.480029079,-6.2444
597.979995982,-6.27280000001
598.479962886,-6.30130000001
598.979929788,-6.4326
599.479896694,-6.4847
599.979863596,-6.5441
600.479830499,-6.53810000001
600.979797403,-6.63250000001
601.479764306,-6.6643
601.979731208,-6.9498
602.479698112,-7.7499
602.979665016,-7.96060000001
603.479631919,-8.03049999999
603.979598824,-8.1657
604.479565726,-8.06419999999
604.979532629,-8.13529999999
605.479499534,-7.49589999999
605.979466436,-7.2329
606.479433338,-7.0211
606.979400244,-6.9341
607.479367146,-6.6544
607.979334049,-6.49280000001
608.479300953,-6.43769999999
608.979267856,-6.3489
609.479234758,-6.3034
609.979201664,-6.2837
610.479168566,-6.2929
610.979135469,-6.32709999999
611.479102374,-6.29979999999
611.979069277,-6.30680000001
612.479036179,-6.274
612.979003083,-6.2877
613.478969986,-6.3195
613.978936891,-6.32090000001
614.478903794,-6.3952
614.978870696,-6.44809999999
615.478837599,-6.52499999999
615.978804503,-6.5131
616.478771406,-6.4978
616.978738309,-6.7025
617.478705213,-6.86900000001
617.978672116,-6.9829
618.47863902,-7.1722
618.978605924,-7.34970000001
619.478572826,-7.21219999999
619.978539729,-6.872
620.478506633,-6.61289999999
620.978473536,-6.40119999999
621.478440441,-6.37179999999
621.978407343,-6.382
622.478374246,-6.4028
622.978341151,-6.3296
623.478308053,-6.2341
623.978274956,-6.2038
624.478241859,-6.1778
624.978208764,-6.19319999999
625.478175666,-6.19839999999
625.978142571,-6.1593
626.478109474,-6.1789
626.978076377,-6.19590000001
627.478043281,-6.27680000001
627.978010183,-6.23239999999
628.477977086,-6.2433
628.977943991,-6.18120000001
629.477910894,-6.2628
629.977877796,-6.4402
630.477844701,-6.6191
630.977811603,-6.68919999999
631.477778506,-6.7729
631.977745411,-6.9556
632.477712313,-7.13619999999
632.977679216,-7.3198
633.477646121,-8.3763
633.977613024,-8.5431
634.477579926,-8.5751
634.977546831,-8.0307
635.477513733,-7.9326
635.977480639,-8.53479999999
636.477447541,-8.5154
636.977414444,-8.16929999999
637.477381346,-7.87729999999
637.977348251,-7.69779999999
638.477315153,-7.2562
638.977282056,-6.84299999999
639.477248961,-6.6453
639.977215864,-6.4843
640.477182769,-6.38039999999
640.977149671,-6.37820000001
641.477116574,-6.34819999999
641.977083477,-6.22229999999
642.477050381,-6.10890000001
642.977017283,-6.1007
643.476984189,-6.0938
643.976951091,-6.1026
644.476917994,-6.14449999999
644.976884898,-6.0922
645.4768518,-6.0662
645.976818703,-6.057
646.476785607,-6.0243
646.976752511,-6.005
647.476719413,-6.0661
647.976686319,-6.20239999999
648.476653221,-6.2591
648.976620124,-6.27280000001
649.476587028,-6.296
649.976553931,-6.3539
650.476520834,-6.4086
650.976487738,-6.378
651.476454641,-6.4359
651.976421544,-6.6539
652.476388448,-6.78660000001
652.976355351,-6.8692
653.476322253,-7.12480000001
653.976289159,-7.5157
654.476256061,-7.8817
654.976222964,-8.1767
655.476189869,-8.14479999999
655.976156771,-8.0064
656.476123674,-7.99980000001
656.976090578,-7.9284
657.476057481,-7.79889999999
657.976024386,-7.1972
658.475991289,-6.9151
658.975958191,-6.8187
659.475925094,-6.6642
659.975891998,-6.4877
660.475858901,-6.41099999999
660.975825804,-6.2691
661.475792708,-6.2601
661.975759611,-6.1832
662.475726516,-6.1547
662.975693419,-6.1922
663.475660321,-6.1611
663.975627224,-6.01300000001
664.475594128,-6.121
664.975561031,-6.0736
665.475527936,-6.03690000001
665.975494838,-5.9783
666.475461741,-6.0263
666.975428645,-5.99219999999
667.475395548,-6.05620000001
667.97536245,-6.07769999999
668.475329354,-6.11199999999
668.975296258,-6.2274
669.475263161,-6.3155
669.975230066,-6.3444
670.475196969,-6.39999999999
670.975163871,-6.46550000001
671.475130776,-6.8575
671.975097678,-7.1471
672.475064583,-7.23450000001
672.975031486,-7.13800000001
673.474998389,-7.00599999999
673.974965291,-7.45
674.474932195,-7.6007
674.974899098,-7.60030000001
675.474866002,-7.77770000001
675.974832906,-7.9341
676.474799808,-7.89350000001
676.974766713,-7.6836
677.474733616,-7.67200000001
677.974700519,-7.7233
678.474667421,-7.6661
678.974634325,-7.376
679.474601228,-7.0502
679.974568134,-6.89449999999
680.474535036,-6.648
680.974501939,-6.4519
681.474468841,-6.4425
681.974435746,-6.3697
682.474402648,-6.34050000001
682.974369551,-6.3979
683.474336456,-6.53
683.974303358,-6.7194
684.474270264,-6.91469999999
684.974237166,-7.14690000001
685.474204069,-7.3839
685.974170971,-7.8559
686.474137876,-8.5411
686.974104778,-8.7086
687.474071683,-8.6603
687.974038586,-8.5882
688.474005489,-8.5487
688.973972393,-8.16409999999
689.473939295,-8.0545
689.973906198,-7.84729999999
690.473873101,-7.4921
690.973840006,-7.3701
691.473806908,-7.1354
691.973773814,-6.6119
692.473740716,-6.3495
692.973707619,-6.2585
693.473674523,-6.1974
693.973641425,-6.23209999999
694.473608331,-6.155
694.973575234,-6.0673
695.473542136,-6.049
695.973509038,-6.0662
696.473475943,-6.0304
696.973442846,-6.0157
697.473409749,-6.08620000001
697.973376653,-6.08590000001
698.473343556,-6.05379999999
698.973310461,-6.13310000001
699.473277364,-6.0242
699.973244266,-6.02710000001
700.473211169,-5.9789
700.973178073,-5.92819999999
701.473144976,-5.9703
701.973111881,-5.9903
702.473078784,-6.0141
702.973045686,-5.9909
703.47301259,-5.96369999999
703.972979493,-5.9161
704.472946395,-5.9553
704.972913299,-5.961
705.472880203,-6.031
705.972847106,-6.0943
706.472814011,-6.1219
706.972780914,-6.17630000001
707.472747816,-6.23179999999
707.972714721,-6.307
708.472681623,-6.3621
708.972648525,-6.5019
709.472615431,-6.7761
709.972582333,-7.0643
710.472549236,-7.8891
710.97251614,-8.6683
711.472483043,-8.7996
711.972449946,-8.8465
712.472416851,-8.63529999999
712.972383753,-8.4175
713.472350656,-8.5612
713.972317561,-8.7616
714.472284464,-8.89599999999
714.972251366,-8.8673
715.47221827,-8.4252
715.972185173,-7.4984
716.472152078,-7.0411
716.972118981,-6.77469999999
717.472085883,-6.63189999999
717.972052786,-6.5347
718.47201969,-6.5279
718.971986593,-6.5675
719.471953496,-6.5436
719.971920401,-6.5511
720.471887303,-6.5255
720.971854208,-6.5836
721.471821111,-6.5321
721.971788014,-6.44289999999
722.471754916,-6.38430000001
722.971721821,-6.34970000001
723.471688723,-6.357
723.971655629,-6.3651
724.471622531,-6.37790000001
724.971589433,-6.3613
725.471556338,-6.3184
725.97152324,-6.27310000001
726.471490143,-6.2675
726.971457046,-6.2543
727.47142395,-6.1893
727.971390853,-6.2
728.471357759,-6.21829999999
728.971324661,-6.1994
729.471291564,-6.1749
729.971258468,-6.2273
730.471225371,-6.2317
730.971192273,-6.2669
731.471159178,-6.2389
731.971126081,-6.24490000001
732.471092983,-6.3674
732.970746841,-6.4529
733.470400699,-6.4246
733.970054555,-6.4964
734.469708413,-6.52069999999
734.969362271,-6.66899999999
735.469016127,-7.07769999999
735.968669985,-7.1686
736.468323843,-7.8505
736.967977701,-8.2267
737.467631559,-8.179
737.967285414,-8.1557
738.466939273,-8.1771
738.966593131,-8.01949999999
739.466246986,-8.07150000001
739.965900844,-7.90089999999
740.465554702,-7.408
740.965208558,-7.11470000001
741.464862415,-7.5362
741.964516274,-7.83199999999
742.46417013,-7.8884
742.963823988,-7.7215
743.463477845,-7.4201
743.963131701,-7.5667
744.462785559,-7.7344
744.962439417,-7.7689
745.462093272,-7.507
745.961747131,-7.09269999999
746.461400989,-6.6496
746.961054847,-6.318
747.460708705,-6.2825
747.96036256,-6.2852
748.460016418,-6.2452
748.959670277,-6.14599999999
749.459324132,-6.1372
749.95897799,-6.171
750.458631848,-6.2445
750.958285704,-6.32769999999
751.457939562,-6.296
751.95759342,-6.3241
752.457247276,-6.48940000001
752.956901134,-6.59329999999
753.456554991,-6.69680000001
753.956208847,-6.82399999999
754.455862706,-7.0353
754.955516564,-7.52529999999
755.455170419,-7.8469
755.954824277,-7.8391
756.454478135,-7.8797
756.954131993,-7.84110000001
757.453785851,-7.81170000001
757.953439706,-7.7745
758.453093564,-7.72440000001
758.952747422,-7.717
759.452401278,-7.6698
759.952055136,-7.6145
760.451708994,-7.3386
760.95136285,-6.8784
761.451016708,-6.7271
761.950670566,-6.7029
762.450324424,-6.8186
762.94997828,-6.79829999999
763.449632138,-6.7469
763.949285996,-6.8558
764.448939852,-7.0414
764.94859371,-7.1061
765.448247567,-7.37300000001
765.947901423,-7.8707
766.447555281,-7.9803
766.94720914,-7.9629
767.446862997,-7.6715
767.946516852,-7.4736
768.44617071,-7.7596
768.945824568,-7.65549999999
769.445478426,-7.3544
769.945132282,-6.9562
770.44478614,-6.817
770.944439998,-6.7356
771.444093854,-6.75440000001
771.943747712,-6.8986
772.44340157,-6.899
772.943055426,-7.06510000001
773.442709284,-7.1637
773.942363142,-7.48540000001
774.442016998,-7.81879999999
774.941670856,-7.8808
775.441324714,-8.2939
775.940978572,-8.2588
776.440632427,-8.4273
776.940286285,-8.41800000001
777.439940144,-8.2709
777.939594001,-8.1982
778.439247857,-7.795
778.938901715,-7.53509999999
779.438555572,-7.2221
779.938209428,-7.3058
780.437863286,-7.9201
780.937517144,-7.7213
781.437171,-7.5548
781.936824858,-7.0456
782.436478716,-6.74310000001
782.936132572,-6.5817
783.43578643,-6.5165
783.935440288,-6.421
784.435094144,-6.38400000001
784.934748002,-6.35619999999
785.43440186,-6.3891
785.934055718,-6.1542
786.433709576,-6.2548
786.933363431,-6.26059999999
787.433017289,-6.2749
787.932671148,-6.20050000001
788.432325003,-6.32120000001
788.931978861,-6.3325
789.431632719,-6.15760000001
789.931286575,-6.1594
790.430940433,-6.1452
790.930594291,-6.2225
791.430248146,-6.0243
791.929902005,-6.0806
792.429555862,-6.06020000001
792.929209718,-5.99800000001
793.428863576,-5.95329999999
793.928517434,-6.00719999999
794.428171289,-6.0272
794.927825148,-5.9752
795.427479006,-5.9896
795.927132864,-5.9556
796.426786722,-5.9476
796.926440577,-6.0678
797.426094435,-6.1468
797.925748294,-6.06690000001
798.425402149,-6.10249999999
798.925056007,-6.14810000001
799.424709865,-6.1059
799.924363721,-6.1274
800.424017579,-6.26669999999
800.923671437,-6.25719999999
801.423325293,-6.3367
801.922979151,-6.40270000001
802.422633008,-6.48510000001
802.922286866,-6.44590000001
803.421940722,-6.565
803.92159458,-6.8605
804.421248438,-7.1308
804.920902294,-7.3538
805.420556152,-7.53720000001
805.92021001,-8.2561
806.419863868,-8.47840000001
806.919517723,-8.8377
807.419171581,-9.1231
807.918825439,-9.1069
808.418479295,-9.0674
808.918133153,-8.5536
809.417787011,-8.66959999999
809.917440869,-9.0236
810.417094725,-8.50750000001
810.916748583,-8.00199999999
811.416402441,-7.8397
811.916056297,-7.5048
812.415710155,-7.11289999999
812.915364013,-6.9256
813.415017869,-6.761
813.914671727,-6.53200000001
814.414325584,-6.4243
814.91397944,-6.3475
815.413633297,-6.2787
815.913287156,-6.2748
816.412941014,-6.24920000001
816.912594872,-6.2393
817.412248727,-6.31110000001
817.911902585,-6.3855
818.411556443,-6.32829999999
818.911210299,-6.2684
819.410864157,-6.3397
819.910518015,-6.3955
820.410171871,-6.41310000001
820.909825729,-6.46890000001
821.409479587,-6.6035
821.909133443,-6.7335
822.408787301,-6.822
822.908441159,-6.9469
823.408095015,-7.09910000001
823.907748873,-7.4927
824.407402731,-8.0374
824.907056589,-8.18610000001
825.406710444,-8.2121
825.906364302,-8.1949
826.406018161,-8.005
826.905672018,-7.68889999999
827.405325874,-7.8541
827.904979731,-7.9467
828.404633589,-7.87119999999
828.904287446,-7.5805
829.403941303,-7.0999
829.903595161,-6.8245
830.403249017,-6.6156
830.902902875,-6.56200000001
831.402556733,-6.5431
831.902210589,-6.48050000001
832.401864447,-6.37179999999
832.901518305,-6.3855
833.40117216,-6.4623
833.900826019,-6.5668
834.400479877,-6.53350000001
834.900133735,-6.7196
835.399787593,-6.72229999999
835.899441448,-6.7267
836.399095306,-6.6591
836.898749165,-6.44869999999
837.39840302,-6.4362
837.898056878,-6.3458
838.397710736,-6.2867
838.897364592,-6.32670000001
839.39701845,-6.43210000001
839.896672307,-6.5955
840.396326163,-6.6675
840.895980021,-6.8334
841.395633879,-7.00440000001
841.895287735,-7.234
842.394941593,-7.8073
842.894595451,-7.9914
843.394249309,-8.0316
843.893903165,-8.0778
844.393557023,-8.02959999999
844.893210881,-8.0382
845.392864739,-7.9878
845.892518594,-7.72990000001
846.392172452,-7.63499999999
846.89182631,-7.6774
847.391480166,-7.65790000001
847.891134024,-7.5309
848.390787882,-7.1581
848.890441738,-7.4886
849.390095596,-7.5368
849.889749453,-7.50659999999
850.389403312,-7.58590000001
850.889057168,-7.54489999999
851.388711026,-6.9302
851.888364883,-7.1342
852.388018739,-7.1876
852.886233471,-6.7683
853.384448203,-6.6029
853.882662937,-6.4234
854.380877669,-6.34179999999
854.879092402,-6.3269
855.377307134,-6.3413
855.875521866,-6.3483
856.373736597,-6.292
856.871951332,-6.3144
857.370166064,-6.2948
857.868380796,-6.31690000001
858.366595528,-6.2304
858.864810259,-6.2703
859.363024991,-6.224
859.861239723,-6.243
860.359454458,-6.1167
860.85766919,-6.1219
861.355883921,-6.11350000001
861.854098653,-6.2185
862.352313385,-6.5442
862.850528117,-6.7862
863.348742849,-6.9304
863.846957581,-6.9368
864.345172315,-6.7549
864.843387047,-6.3355
865.341601779,-6.5583
865.839816511,-6.51179999999
866.338031243,-6.4305
866.836245975,-6.427
867.334460707,-6.55250000001
867.832675439,-6.63129999999
868.330890171,-6.7497
868.829104905,-7.1483
869.327319637,-7.6303
869.825534369,-7.86930000001
870.323749101,-7.9476
870.821963833,-7.9725
871.320178565,-8.0189
871.818393297,-8.03320000001
872.31660803,-7.96890000001
872.814822761,-7.6977
873.313037495,-7.66710000001
873.811252228,-7.5543
874.30946696,-7.57859999999
874.807681692,-7.49770000001
875.305896423,-7.0496
875.804111158,-6.90360000001
876.30232589,-6.9546
876.800540622,-6.981
877.298755354,-7.0512
877.796970085,-7.1908
878.295184817,-7.4172
878.793399549,-8.07030000001
879.291614281,-8.3373
879.789829016,-8.3621
880.288043747,-8.3725
880.786258479,-8.0376
881.284473211,-8.3542
881.782687943,-8.4691
882.280902675,-8.3077
882.779117407,-7.7185
883.277332139,-7.38529999999
883.775546871,-6.9596
884.273761605,-6.7332
884.771976337,-6.5966
885.270191069,-6.4518
885.768405801,-6.4184
886.266620533,-6.35309999999
886.764835265,-6.3302
887.263049997,-6.24770000001
887.761264729,-6.2018
888.259479463,-6.2142
888.757694195,-6.4403
889.255908927,-6.7454
889.754123659,-6.74830000001
890.252338391,-6.8854
890.750553124,-6.74649999999
891.248767856,-6.71219999999
891.746982587,-6.8936
892.245197319,-7.0686
892.743412054,-7.05250000001
893.241626786,-6.9182
893.739841518,-6.6917
894.238056249,-6.6548
894.736270981,-6.708
895.234485716,-6.8798
895.732700448,-7.3193
896.23091518,-7.5877
896.729129911,-7.7746
897.227344643,-7.9179
897.725559375,-7.9489
898.223774107,-7.6505
898.721988839,-7.1961
899.220203573,-6.93150000001
899.718418305,-7.2142
900.216633037,-7.1991
900.714847769,-6.65790000001
901.213062501,-6.427
901.711277233,-6.3625
902.209491965,-6.26549999999
902.707706697,-6.2644
903.205921429,-6.2742
903.704136163,-6.26579999999
904.202350895,-6.27650000001
904.700565627,-6.3628
905.198780359,-6.3939
905.696995091,-6.37549999999
906.195209823,-6.3973
906.693424555,-6.4222
907.191639287,-6.4703
907.689854021,-6.671
908.188068753,-6.89870000001
908.686283485,-7.0468
909.184498217,-7.2531
909.682712949,-7.43829999999
910.180927682,-7.6762
910.679142414,-8.32180000001
911.177357145,-9.0212
911.67557188,-9.2902
912.173786612,-9.3057
912.672001344,-9.3021
913.170216076,-9.30929999999
913.668430807,-8.961
914.166645542,-8.5672
914.664860274,-8.79949999999
915.163075006,-9.118
915.661289738,-9.0912
916.159504469,-8.9932
916.657719201,-8.33409999999
917.155933933,-7.5778
917.654148665,-7.1704
918.152363397,-6.6954
918.650578131,-6.5281
919.148792863,-6.4618
919.647007595,-6.4209
920.145222327,-6.3036
920.643437059,-6.234
921.141651791,-6.15850000001
921.639866523,-6.14260000001
922.138081255,-6.12729999999
922.636295987,-6.12
923.134510721,-6.0866
923.632725453,-6.0287
924.130940185,-6.0567
924.629154917,-6.0839
925.127369649,-6.1183
925.625584381,-6.1333
926.123799113,-6.13770000001
926.622013845,-6.10219999999
927.120228579,-6.1308
927.618443311,-6.1349
928.116658043,-6.0866
928.614872775,-6.0747
929.113087508,-6.0653
929.61130224,-6.1047
930.109516971,-6.1391
930.607731706,-6.1792
931.105946438,-6.25840000001
931.60416117,-6.3524
932.102375902,-6.4066
932.600590633,-6.557
933.098805365,-6.67969999999
933.5970201,-6.7277
934.095234832,-6.9293
934.593449564,-7.33229999999
935.091664295,-7.704
935.589879027,-8.1155
936.088093759,-8.2013
936.586308491,-8.2662
937.084523223,-8.243
937.582737955,-8.05899999999
938.080952689,-7.6706
938.579167421,-7.47530000001
939.077382153,-7.71369999999
939.575596885,-7.3288
940.073811617,-7.19409999999
940.572026349,-6.80710000001
941.070241081,-6.55650000001
941.568455813,-6.3683
942.066670545,-6.3962
942.564885279,-6.4259
943.063100011,-6.43520000001
943.561314743,-6.46709999999
944.059529475,-6.46189999999
944.557744207,-6.4984
945.055958939,-6.5107
945.554173671,-6.41770000001
946.052388404,-6.4261
946.550603136,-6.417
947.048817869,-6.48789999999
947.547032602,-6.54489999999
948.045247334,-6.57829999999
948.543462066,-6.6639
949.041676798,-6.8098
949.539891529,-7.2616
950.038106264,-7.8606
950.536320996,-7.97870000001
951.034535728,-7.7227
951.53275046,-8.04489999999
952.030965191,-8.29459999999
952.529179923,-8.0959
953.027394655,-7.59
953.52560939,-7.1958
954.023824122,-6.894
954.522038853,-6.6847
955.020253585,-6.5603
955.518468317,-6.4623
956.016683049,-6.4167
956.514897781,-6.5058
957.013112513,-6.42969999999
957.511327247,-6.42419999999
958.009541979,-6.4711
958.507756711,-6.3973
959.005971443,-6.3317
959.504186175,-6.2308
960.002400907,-6.32580000001
960.500615639,-6.27529999999
960.998830371,-6.3352
961.497045103,-6.35460000001
961.995259837,-6.3521
962.493474569,-6.4715
962.991689301,-6.4975
963.489904033,-6.524
963.988118765,-6.70110000001
964.486333497,-6.93210000001
964.984548229,-7.59359999999
965.482762962,-7.576
965.980977693,-7.8842
966.479192427,-7.9169
966.97740716,-7.9396
967.475621892,-8.053
967.973836624,-7.83930000001
968.472051355,-7.4181
968.97026609,-6.99159999999
969.468480822,-6.8098
969.966695554,-6.73820000001
970.464910286,-6.6871
970.963125017,-6.6566
971.461339749,-6.8318
971.961291207,-6.7445
972.461242666,-6.9108
972.961194124,-7.07640000001
973.461145581,-7.6444
973.961097039,-7.6029
974.461048498,-7.2173
974.960999956,-6.86629999999
975.460951413,-6.6453
975.960902871,-6.7405
976.46085433,-6.56759999999
976.960805788,-6.43309999999
977.460757244,-6.3809
977.960708702,-6.3544
978.460660161,-6.30439999999
978.96061162,-6.3616
979.460563078,-6.36139999999
979.960514537,-6.33620000001
980.460465993,-6.43889999999
980.960417451,-6.45209999999
981.460368909,-6.47840000001
981.960320368,-6.3241
982.460271824,-6.59540000001
982.960223283,-6.5053
983.460174741,-6.935
983.9601262,-6.8961
984.460077656,-7.2444
984.960029115,-7.92720000001
985.459980573,-8.3478
985.959932032,-8.3483
986.45988349,-8.32709999999
986.959834949,-8.3465
987.459786404,-8.10679999999
987.959737863,-7.44040000001
988.459689321,-7.22229999999
988.95964078,-6.7323
989.459592236,-6.5045
989.959543695,-6.35189999999
990.459495153,-6.2599
990.959446611,-6.2159
991.459398068,-6.1214
991.959349527,-6.01179999999
992.459300985,-6.0157
992.959252443,-5.861
993.459203902,-5.9702
993.95915536,-6.0144
994.459106816,-6.06110000001
994.959058274,-6.06419999999
995.459009733,-6.0938
995.958961191,-6.0868
996.458912648,-6.05190000001
996.958864106,-6.12330000001
997.458815565,-6.212
997.958767023,-6.0851
998.45871848,-6.1085
998.958669938,-6.11659999999
999.458621397,-6.18150000001
999.958572855,-6.1925
1000.45852431,-6.24739999999
1000.95847577,-6.2846
1001.45842723,-6.3167
1001.95837869,-6.3851
1002.45833015,-6.4184
1002.9582816,-6.5337
1003.45823306,-6.5068
1003.95818452,-6.6632
1004.45813598,-6.8444
1004.95808744,-7.2948
1005.45803889,-8.02830000001
1005.95799035,-8.2015
1006.45794181,-8.32369999999
1006.95789327,-8.5528
1007.45784473,-8.51270000001
1007.95779618,-8.397
1008.45774764,-7.26760000001
1008.9576991,-7.3443
1009.45765056,-6.9872
1009.95760202,-6.90949999999
1010.45755347,-6.8417
1010.95750493,-6.84880000001
1011.45745639,-6.5552
1011.95740785,-6.56299999999
1012.45735931,-6.4866
1012.95731076,-6.4543
1013.45726222,-6.37820000001
1013.95721368,-6.3885
1014.45716514,-6.3973
1014.95711659,-6.398
1015.45706805,-6.44040000001
1015.95701951,-6.53999999999
1016.45697097,-6.8184
1016.95692243,-7.2683
1017.45687389,-7.20389999999
1017.95682534,-6.9807
1018.4567768,-7.2856
1018.95672826,-7.1795
1019.45667972,-6.8042
1019.95663117,-6.7237
1020.45658263,-6.80160000001
1020.95653409,-6.7882
1021.45648555,-6.79790000001
1021.95643701,-6.8052
1022.45638846,-6.75229999999
1022.95633992,-6.6896
1023.45629138,-6.6884
1023.95624284,-6.73149999999
1024.45619429,-6.6845
1024.95614575,-6.5687
1025.45609721,-6.84
1025.95604867,-6.9991
1026.45600013,-7.10340000001
1026.95595159,-7.2415
1027.45590304,-7.3265
1027.9558545,-7.22010000001
1028.45580596,-7.1164
1028.95575742,-6.9679
1029.45570888,-6.8753
1029.95566033,-6.8625
1030.45561179,-6.8458
1030.95556325,-6.853
1031.45551471,-7.34729999999
1031.95546617,-7.62790000001
1032.45541762,-7.7353
1032.95536908,-7.7791
1033.45532054,-7.7527
1033.955272,-7.8649
1034.45522346,-7.9819
1034.95517491,-7.9249
1035.45512637,-7.8717
1035.95507783,-7.6054
1036.45502929,-7.2028
1036.95498075,-6.9817
1037.4549322,-6.7916
1037.95488366,-6.83869999999
1038.45483512,-6.7968
1038.95478658,-6.753
1039.45473804,-6.6698
1039.95468949,-6.6683
1040.45464095,-6.7703
1040.95459241,-6.8587
1041.45454387,-6.8337
1041.95449533,-6.86990000001
1042.45444678,-6.95269999999
1042.95439824,-7.0224
1043.4543497,-7.59
1043.95430116,-7.73299999999
1044.45425262,-7.5815
1044.95420407,-7.82709999999
1045.45415553,-7.8085
1045.95410699,-7.52
1046.45405845,-7.16409999999
1046.95400991,-7.07799999999
1047.45396136,-6.9831
1047.95391282,-6.9418
1048.45386428,-6.9534
1048.95381574,-6.9929
1049.4537672,-6.97259999999
1049.95371866,-7.0292
1050.45367011,-7.04090000001
1050.95362157,-7.3294
1051.45357303,-8.0233
1051.95352449,-7.8379
1052.45347594,-8.2991
1052.9534274,-8.3988
1053.45337886,-8.3749
1053.95333032,-8.3651
1054.45328177,-8.3268
1054.95323323,-7.98880000001
1055.45318469,-7.6485
1055.95313615,-7.2421
1056.45308761,-6.9709
1056.95303907,-6.8962
1057.45299052,-6.7083
1057.95294198,-6.63370000001
1058.45289344,-6.5549
1058.9528449,-6.417
1059.45279635,-6.3606
1059.95274781,-6.3115
1060.45269927,-6.273
1060.95265073,-6.33560000001
1061.45260219,-6.2708
1061.95255365,-6.19040000001
1062.4525051,-6.11870000001
1062.95245656,-6.24679999999
1063.45240802,-6.2527
1063.95235948,-6.2504
1064.45231094,-6.38619999999
1064.95226239,-6.52310000001
1065.45221385,-6.9773
1065.95216531,-7.20050000001
1066.45211677,-7.224
1066.95206822,-7.1964
1067.45201968,-7.2414
1067.95197114,-7.2941
1068.4519226,-7.26300000001
1068.95187406,-7.59570000001
1069.45182552,-7.74589999999
1069.95177697,-7.60799999999
1070.45172843,-7.4181
1070.95167989,-7.5184
1071.45163135,-7.88400000001
1071.9515828,-7.9086
1072.45153426,-7.9078
1072.95148572,-7.94040000001
1073.45143718,-7.8162
1073.95138864,-7.7697
1074.45134009,-7.0819
1074.95129155,-6.8172
1075.45124301,-6.7004
1075.95119447,-6.7056
1076.45114593,-6.62760000001
1076.95109739,-6.5071
1077.45104884,-6.469
1077.9510003,-6.224
1078.45095176,-6.2739
1078.95090322,-6.242
1079.45085468,-6.2464
1079.95080613,-6.0625
1080.45075759,-6.1771
1080.95070905,-6.13039999999
1081.45066051,-6.1416
1081.95061197,-6.111
1082.45056342,-6.16650000001
1082.95051488,-6.1398
1083.45046634,-6.2056
1083.9504178,-6.2648
1084.45036926,-6.3126
1084.95032071,-6.39169999999
1085.45027217,-6.4552
1085.95022363,-6.74589999999
1086.45017509,-6.92389999999
1086.95012655,-7.4994
1087.450078,-7.68730000001
1087.95002946,-7.63920000001
1088.44998092,-7.572
1088.94993238,-7.7151
1089.44988384,-7.81759999999
1089.94983529,-7.68949999999
1090.44978675,-7.2102
1090.94973821,-6.8882
1091.44968967,-6.75629999999
1091.94964112,-6.8113
1092.44959258,-7.3051
1092.94954404,-7.4739
1093.4494955,-7.42359999999
1093.94944696,-7.42329999999
1094.44939841,-7.57090000001
1094.94934987,-7.6124
1095.44930133,-7.52899999999
